model,qn,dataset,fileName,recall without refinemet,search_time without refinemnt,qps,recall with 2k refinement,search_time with 2k refienement,qps with 2k refienement,construction time,memory
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-48-48-24,0.910675,1.987576484680176,5031.252923888922,0.967379,3.740563154220581,2673.3942424462807,72.61832571029663,1288576
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-96-96-48,0.953266,4.646762132644653,2152.036130652681,0.987398,7.489729404449463,1335.161720803858,140.38595128059387,1382992
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-16-16-8,0.692139,1.2546911239624023,7970.089059384832,0.804679,2.318322896957397,4313.46298357496,15.604397773742676,1225888
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-24-24-24,0.809126,1.8813908100128172,5315.216778342759,0.902131,3.9882500171661377,2507.365375028702,25.950932502746586,1235552
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-24-24-12,0.809126,2.6686675548553467,3747.188360650656,0.902131,4.942720413208008,2023.1773525522217,32.4568977355957,1242672
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-48-48-48,0.910675,2.33744478225708,4278.175927794031,0.967379,4.242331027984619,2357.1946493648907,77.81293416023254,1289340
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-64-64-32,0.933275,2.8545145988464355,3503.2225808343014,0.978678,5.441314935684204,1837.7910703936448,95.31842947006226,1319648
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-32-32-16,0.861818,3.1912834644317627,3133.535491740027,0.938344,5.482898950576782,1823.8526899986064,53.53029704093933,1257940
FLATNAV,10000,sift_500k,FLATNAV-sift_500k-32-32-32,0.861818,2.636258125305176,3793.255259798352,0.938344,4.752657890319824,2104.085804359687,46.39076519012451,1257428
NSG,200,yandex-200-cosine_20_variants_100k,NSG-yandex-200-cosine_20_variants_100k-24-8,0.67825,0.0222504138946533,8988.596839003483,0.82525,0.0377118587493896,5303.371582108424,129.83796215057373,975340
