Dataset,c,k,m,M_NUM,PIVOT,Q_NUM,R_MIN,RATIO,RECALL,AVG_TIME,COST,DATE
Yelp,1.25,60,15,16,5,100,1,1.00242,0.809667,18.6304,0.190833,1336.15,
Yelp,1.25,70,15,16,5,100,1,1.00255,0.803143,18.6304,0.190833,1336.15,
Yelp,1.25,80,15,16,5,100,1,1.00265,0.79825,18.6304,0.190833,1336.15,
Yelp,1.25,90,15,16,5,100,1,1.00275,0.792667,18.6304,0.190833,1336.15,
Yelp,1.25,100,15,16,5,100,1,1.00284,0.7875,18.6304,0.190833,1336.15,
Yelp,1.5,1,15,16,5,100,20,1.00537,0.53,7.55488,0.185743,1336.15,
Yelp,1.5,10,15,16,5,100,20,1.00653,0.564,7.55488,0.185743,1336.15,
Yelp,1.5,20,15,16,5,100,20,1.00721,0.5555,7.55488,0.185743,1336.15,
Yelp,1.5,30,15,16,5,100,20,1.00767,0.546333,7.55488,0.185743,1336.15,
Yelp,1.5,40,15,16,5,100,20,1.00809,0.54,7.55488,0.185743,1336.15,
Yelp,1.5,50,15,16,5,100,20,1.00846,0.5374,7.55488,0.185743,1336.15,
Yelp,1.5,60,15,16,5,100,20,1.00878,0.531,7.55488,0.185743,1336.15,
Yelp,1.5,70,15,16,5,100,20,1.00905,0.529429,7.55488,0.185743,1336.15,
Yelp,1.5,80,15,16,5,100,20,1.00928,0.526125,7.55488,0.185743,1336.15,
Yelp,1.5,90,15,16,5,100,20,1.0095,0.522,7.55488,0.185743,1336.15,
Yelp,1.5,100,15,16,5,100,20,1.00972,0.5171,7.55488,0.185743,1336.15,
Yelp,1.5,1,15,16,5,100,300,1.06141,0,0.32016,0.00137482,1336.15,
Yelp,1.5,10,15,16,5,100,300,1.07885,0.007,0.32016,0.00137482,1336.15,
Yelp,1.5,20,15,16,5,100,300,1.08851,0.006,0.32016,0.00137482,1336.15,
Yelp,1.5,30,15,16,5,100,300,1.09573,0.006,0.32016,0.00137482,1336.15,
Yelp,1.5,40,15,16,5,100,300,1.10169,0.005,0.32016,0.00137482,1336.15,
Yelp,1.5,50,15,16,5,100,300,1.10702,0.0052,0.32016,0.00137482,1336.15,
Yelp,1.5,60,15,16,5,100,300,1.11208,0.0055,0.32016,0.00137482,1336.15,
Yelp,1.5,70,15,16,5,100,300,1.11701,0.006,0.32016,0.00137482,1336.15,
Yelp,1.5,80,15,16,5,100,300,1.12192,0.005625,0.32016,0.00137482,1336.15,
Yelp,1.5,90,15,16,5,100,300,1.12708,0.00566667,0.32016,0.00137482,1336.15,
Yelp,1.5,100,15,16,5,100,300,1.13311,0.0054,0.32016,0.00137482,1336.15,
Yelp,1.5,1,15,16,5,100,1,1.00315,0.76,10.5486,0.0979023,1336.15,
Yelp,1.5,10,15,16,5,100,1,1.00421,0.702,10.5486,0.0979023,1336.15,
Yelp,1.5,20,15,16,5,100,1,1.00481,0.678,10.5486,0.0979023,1336.15,
Yelp,1.5,30,15,16,5,100,1,1.00522,0.657333,10.5486,0.0979023,1336.15,
Yelp,1.5,40,15,16,5,100,1,1.00554,0.64925,10.5486,0.0979023,1336.15,
Yelp,1.5,50,15,16,5,100,1,1.00581,0.6394,10.5486,0.0979023,1336.15,
Yelp,1.5,60,15,16,5,100,1,1.00603,0.633667,10.5486,0.0979023,1336.15,
Yelp,1.5,70,15,16,5,100,1,1.00621,0.630286,10.5486,0.0979023,1336.15,
Yelp,1.5,80,15,16,5,100,1,1.00637,0.628,10.5486,0.0979023,1336.15,
Yelp,1.5,90,15,16,5,100,1,1.00653,0.625444,10.5486,0.0979023,1336.15,
Yelp,1.5,100,15,16,5,100,1,1.00669,0.6206,10.5486,0.0979023,1336.15,
Yelp,1.5,1,15,16,5,100,1,1.00035,0.97,20.2859,0.357565,1336.15,
Yelp,1.5,10,15,16,5,100,1,1.00039,0.953,20.2859,0.357565,1336.15,
Yelp,1.5,20,15,16,5,100,1,1.0005,0.942,20.2859,0.357565,1336.15,
Yelp,1.5,30,15,16,5,100,1,1.00058,0.937667,20.2859,0.357565,1336.15,
Yelp,1.5,40,15,16,5,100,1,1.00063,0.93575,20.2859,0.357565,1336.15,
Yelp,1.5,50,15,16,5,100,1,1.00068,0.9326,20.2859,0.357565,1336.15,
Yelp,1.5,60,15,16,5,100,1,1.00074,0.9265,20.2859,0.357565,1336.15,
Yelp,1.5,70,15,16,5,100,1,1.00079,0.922714,20.2859,0.357565,1336.15,
Yelp,1.5,80,15,16,5,100,1,1.00085,0.919375,20.2859,0.357565,1336.15,
Yelp,1.5,90,15,16,5,100,1,1.0009,0.916889,20.2859,0.357565,1336.15,
Yelp,1.5,100,15,16,5,100,1,1.00096,0.9142,20.2859,0.357565,1336.15,
Music,1.75,1,15,16,5,100,1,1.00173,0.72,227.767,0.1873,1336.15,
Music,1.75,10,15,16,5,100,1,1.00168,0.701,227.767,0.1873,1336.15,
Music,1.75,20,15,16,5,100,1,1.00187,0.681,227.767,0.1873,1336.15,
Music,1.75,30,15,16,5,100,1,1.00201,0.67,227.767,0.1873,1336.15,
Music,1.75,40,15,16,5,100,1,1.00211,0.663,227.767,0.1873,1336.15,
Music,1.75,50,15,16,5,100,1,1.0022,0.655,227.767,0.1873,1336.15,
Music,1.75,60,15,16,5,100,1,1.00227,0.650333,227.767,0.1873,1336.15,
Music,1.75,70,15,16,5,100,1,1.00234,0.644143,227.767,0.1873,1336.15,
Music,1.75,80,15,16,5,100,1,1.00239,0.643375,227.767,0.1873,1336.15,
Music,1.75,90,15,16,5,100,1,1.00244,0.640444,227.767,0.1873,1336.15,
Music,1.75,100,15,16,5,100,1,1.00249,0.635,227.767,0.1873,1336.15,
Music,1.25,1,15,16,5,100,1,1.00104,0.81,264.131,0.19608,1336.15,
Music,1.25,10,15,16,5,100,1,1.00108,0.777,264.131,0.19608,1336.15,
Music,1.25,20,15,16,5,100,1,1.00124,0.7665,264.131,0.19608,1336.15,
Music,1.25,30,15,16,5,100,1,1.00131,0.753667,264.131,0.19608,1336.15,
Music,1.25,40,15,16,5,100,1,1.00137,0.75,264.131,0.19608,1336.15,
Music,1.25,50,15,16,5,100,1,1.00142,0.744,264.131,0.19608,1336.15,
Music,1.25,60,15,16,5,100,1,1.00146,0.740833,264.131,0.19608,1336.15,
Music,1.25,70,15,16,5,100,1,1.00149,0.743286,264.131,0.19608,1336.15,
Music,1.25,80,15,16,5,100,1,1.00152,0.739,264.131,0.19608,1336.15,
Music,1.25,90,15,16,5,100,1,1.00154,0.735333,264.131,0.19608,1336.15,
Music,1.25,100,15,16,5,100,1,1.00157,0.7354,264.131,0.19608,1336.15,
Iquique,1.5,1,15,16,5,100,1,1.00722,0.75,169.307,0.174438,1336.15,
Iquique,1.5,10,15,16,5,100,1,1.00702,0.766,169.307,0.174438,1336.15,
Iquique,1.5,20,15,16,5,100,1,1.00772,0.7525,169.307,0.174438,1336.15,
Iquique,1.5,30,15,16,5,100,1,1.00808,0.737333,169.307,0.174438,1336.15,
Iquique,1.5,40,15,16,5,100,1,1.00841,0.72975,169.307,0.174438,1336.15,
Iquique,1.5,50,15,16,5,100,1,1.00869,0.7212,169.307,0.174438,1336.15,
Iquique,1.5,60,15,16,5,100,1,1.00896,0.715833,169.307,0.174438,1336.15,
Iquique,1.5,70,15,16,5,100,1,1.0092,0.709429,169.307,0.174438,1336.15,
Iquique,1.5,80,15,16,5,100,1,1.00942,0.702875,169.307,0.174438,1336.15,
Iquique,1.5,90,15,16,5,100,1,1.00961,0.700333,169.307,0.174438,1336.15,
Iquique,1.5,100,15,16,5,100,1,1.00979,0.6961,169.307,0.174438,1336.15,
Music,1.5,1,15,16,5,100,20,1.00207,0.67,218.312,0.190269,1336.15,
Music,1.5,10,15,16,5,100,20,1.00232,0.663,218.312,0.190269,1336.15,
Music,1.5,20,15,16,5,100,20,1.00246,0.6615,218.312,0.190269,1336.15,
Music,1.5,30,15,16,5,100,20,1.00259,0.655,218.312,0.190269,1336.15,
Music,1.5,40,15,16,5,100,20,1.0027,0.6425,218.312,0.190269,1336.15,
Music,1.5,50,15,16,5,100,20,1.00281,0.6394,218.312,0.190269,1336.15,
Music,1.5,60,15,16,5,100,20,1.00289,0.637167,218.312,0.190269,1336.15,
Music,1.5,70,15,16,5,100,20,1.00295,0.632286,218.312,0.190269,1336.15,
Music,1.5,80,15,16,5,100,20,1.00301,0.627,218.312,0.190269,1336.15,
Music,1.5,90,15,16,5,100,20,1.00306,0.623556,218.312,0.190269,1336.15,
Music,1.5,100,15,16,5,100,20,1.00311,0.6191,218.312,0.190269,1336.15,
Music,1.5,1,15,16,5,100,300,1.04386,0,1.57714,0.0001057,1336.15,
Music,1.5,10,15,16,5,100,300,1.05312,0,1.57714,0.0001057,1336.15,
Music,1.5,20,15,16,5,100,300,1.05799,0.001,1.57714,0.0001057,1336.15,
Music,1.5,30,15,16,5,100,300,1.06149,0.000666667,1.57714,0.0001057,1336.15,
Music,1.5,40,15,16,5,100,300,1.0644,0.0005,1.57714,0.0001057,1336.15,
Music,1.5,50,15,16,5,100,300,1.06709,0.0004,1.57714,0.0001057,1336.15,
Music,1.5,60,15,16,5,100,300,1.06967,0.000333333,1.57714,0.0001057,1336.15,
Music,1.5,70,15,16,5,100,300,1.07221,0.000285714,1.57714,0.0001057,1336.15,
Music,1.5,80,15,16,5,100,300,1.0748,0.00025,1.57714,0.0001057,1336.15,
Music,1.5,90,15,16,5,100,300,1.07754,0.000333333,1.57714,0.0001057,1336.15,
Music,1.5,100,15,16,5,100,300,1.08069,0.0003,1.57714,0.0001057,1336.15,
Iquique,1.75,1,15,16,5,100,1,1.0022,0.89,152.341,0.146024,1336.15,
Iquique,1.75,10,15,16,5,100,1,1.00349,0.849,152.341,0.146024,1336.15,
Iquique,1.75,20,15,16,5,100,1,1.0041,0.8225,152.341,0.146024,1336.15,
Iquique,1.75,30,15,16,5,100,1,1.0046,0.815,152.341,0.146024,1336.15,
Iquique,1.75,40,15,16,5,100,1,1.00505,0.79625,152.341,0.146024,1336.15,
Iquique,1.75,50,15,16,5,100,1,1.00542,0.7874,152.341,0.146024,1336.15,
Iquique,1.75,60,15,16,5,100,1,1.00573,0.779333,152.341,0.146024,1336.15,
Iquique,1.75,70,15,16,5,100,1,1.00601,0.770571,152.341,0.146024,1336.15,
Iquique,1.75,80,15,16,5,100,1,1.00625,0.766125,152.341,0.146024,1336.15,
Iquique,1.75,90,15,16,5,100,1,1.00648,0.762111,152.341,0.146024,1336.15,
Iquique,1.75,100,15,16,5,100,1,1.0067,0.7561,152.341,0.146024,1336.15,
OBS,1.5,1,15,16,5,100,1,1.0006,0.96,88.224,0.0395781,1336.15,
OBS,1.5,10,15,16,5,100,1,1.00159,0.944,88.224,0.0395781,1336.15,
OBS,1.5,20,15,16,5,100,1,1.00184,0.9345,88.224,0.0395781,1336.15,
OBS,1.5,30,15,16,5,100,1,1.00195,0.923667,88.224,0.0395781,1336.15,
OBS,1.5,40,15,16,5,100,1,1.00211,0.91725,88.224,0.0395781,1336.15,
OBS,1.5,50,15,16,5,100,1,1.00227,0.9066,88.224,0.0395781,1336.15,
OBS,1.5,60,15,16,5,100,1,1.00243,0.896833,88.224,0.0395781,1336.15,
OBS,1.5,70,15,16,5,100,1,1.00262,0.887714,88.224,0.0395781,1336.15,
OBS,1.5,80,15,16,5,100,1,1.00287,0.878375,88.224,0.0395781,1336.15,
OBS,1.5,90,15,16,5,100,1,1.00315,0.871111,88.224,0.0395781,1336.15,
OBS,1.5,100,15,16,5,100,1,1.00347,0.8629,88.224,0.0395781,1336.15,
ISC_EHB_DepthPhases,1.5,1,15,16,5,100,1,1,1,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,10,15,16,5,100,1,1.00007,0.993,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,20,15,16,5,100,1,1.00015,0.9915,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,30,15,16,5,100,1,1.00025,0.988,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,40,15,16,5,100,1,1.00032,0.9875,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,1,1.0004,0.9846,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,60,15,16,5,100,1,1.00052,0.980167,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,70,15,16,5,100,1,1.00065,0.977857,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,80,15,16,5,100,1,1.00083,0.974125,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,90,15,16,5,100,1,1.00104,0.969778,44.8071,0.0128864,1336.15,
ISC_EHB_DepthPhases,1.5,100,15,16,5,100,1,1.00126,0.9657,44.8071,0.0128864,1336.15,
Music,1.5,1,15,16,5,100,1,1.0024,0.57,183.194,0.0986165,1336.15,
Music,1.5,10,15,16,5,100,1,1.00268,0.572,183.194,0.0986165,1336.15,
Music,1.5,20,15,16,5,100,1,1.00296,0.5575,183.194,0.0986165,1336.15,
Music,1.5,30,15,16,5,100,1,1.00314,0.538667,183.194,0.0986165,1336.15,
Music,1.5,40,15,16,5,100,1,1.00327,0.5255,183.194,0.0986165,1336.15,
Music,1.5,50,15,16,5,100,1,1.00337,0.5196,183.194,0.0986165,1336.15,
Music,1.5,60,15,16,5,100,1,1.00345,0.516167,183.194,0.0986165,1336.15,
Music,1.5,70,15,16,5,100,1,1.00352,0.515286,183.194,0.0986165,1336.15,
Music,1.5,80,15,16,5,100,1,1.00358,0.5135,183.194,0.0986165,1336.15,
Music,1.5,90,15,16,5,100,1,1.00364,0.509778,183.194,0.0986165,1336.15,
Music,1.5,100,15,16,5,100,1,1.0037,0.5065,183.194,0.0986165,1336.15,
Iquique,1.25,1,15,16,5,100,1,1.00257,0.87,166.3,0.169604,1336.15,
Iquique,1.25,10,15,16,5,100,1,1.00302,0.852,166.3,0.169604,1336.15,
Iquique,1.25,20,15,16,5,100,1,1.00353,0.8395,166.3,0.169604,1336.15,
Iquique,1.25,30,15,16,5,100,1,1.00385,0.830667,166.3,0.169604,1336.15,
Iquique,1.25,40,15,16,5,100,1,1.00415,0.823,166.3,0.169604,1336.15,
Iquique,1.25,50,15,16,5,100,1,1.00437,0.814,166.3,0.169604,1336.15,
Iquique,1.25,60,15,16,5,100,1,1.00457,0.806333,166.3,0.169604,1336.15,
Iquique,1.25,70,15,16,5,100,1,1.00474,0.801714,166.3,0.169604,1336.15,
Iquique,1.25,80,15,16,5,100,1,1.00489,0.79675,166.3,0.169604,1336.15,
Iquique,1.25,90,15,16,5,100,1,1.005,0.791333,166.3,0.169604,1336.15,
Iquique,1.25,100,15,16,5,100,1,1.00512,0.7897,166.3,0.169604,1336.15,
Meier2019JGR,1.5,1,15,16,5,100,1,1.00414,0.93,135.647,0.156341,1336.15,
Meier2019JGR,1.5,10,15,16,5,100,1,1.00746,0.893,135.647,0.156341,1336.15,
Meier2019JGR,1.5,20,15,16,5,100,1,1.00898,0.871,135.647,0.156341,1336.15,
Meier2019JGR,1.5,30,15,16,5,100,1,1.01081,0.847,135.647,0.156341,1336.15,
Meier2019JGR,1.5,40,15,16,5,100,1,1.01189,0.8365,135.647,0.156341,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,1,1.01216,0.8266,135.647,0.156341,1336.15,
Meier2019JGR,1.5,60,15,16,5,100,1,1.01205,0.823167,135.647,0.156341,1336.15,
Meier2019JGR,1.5,70,15,16,5,100,1,1.01178,0.825429,135.647,0.156341,1336.15,
Meier2019JGR,1.5,80,15,16,5,100,1,1.01137,0.829875,135.647,0.156341,1336.15,
Meier2019JGR,1.5,90,15,16,5,100,1,1.01096,0.833333,135.647,0.156341,1336.15,
Meier2019JGR,1.5,100,15,16,5,100,1,1.01055,0.8389,135.647,0.156341,1336.15,
NEIC,1.5,1,15,16,5,100,1,1.00008,0.96,145.852,0.0791214,1336.15,
NEIC,1.5,10,15,16,5,100,1,1.0003,0.949,145.852,0.0791214,1336.15,
NEIC,1.5,20,15,16,5,100,1,1.00039,0.9325,145.852,0.0791214,1336.15,
NEIC,1.5,30,15,16,5,100,1,1.00046,0.919,145.852,0.0791214,1336.15,
NEIC,1.5,40,15,16,5,100,1,1.00052,0.9075,145.852,0.0791214,1336.15,
NEIC,1.5,50,15,16,5,100,1,1.00061,0.897,145.852,0.0791214,1336.15,
NEIC,1.5,60,15,16,5,100,1,1.00073,0.894667,145.852,0.0791214,1336.15,
NEIC,1.5,70,15,16,5,100,1,1.00083,0.895,145.852,0.0791214,1336.15,
NEIC,1.5,80,15,16,5,100,1,1.00094,0.897625,145.852,0.0791214,1336.15,
NEIC,1.5,90,15,16,5,100,1,1.00107,0.902444,145.852,0.0791214,1336.15,
NEIC,1.5,100,15,16,5,100,1,1.00119,0.9026,145.852,0.0791214,1336.15,
OBS,1.75,1,15,16,5,100,1,1.00112,0.94,109.289,0.0398862,1336.15,
OBS,1.75,10,15,16,5,100,1,1.00566,0.916,109.289,0.0398862,1336.15,
OBS,1.75,20,15,16,5,100,1,1.00638,0.898,109.289,0.0398862,1336.15,
OBS,1.75,30,15,16,5,100,1,1.00687,0.884333,109.289,0.0398862,1336.15,
OBS,1.75,40,15,16,5,100,1,1.00708,0.87625,109.289,0.0398862,1336.15,
OBS,1.75,50,15,16,5,100,1,1.00717,0.8646,109.289,0.0398862,1336.15,
OBS,1.75,60,15,16,5,100,1,1.00719,0.857,109.289,0.0398862,1336.15,
OBS,1.75,70,15,16,5,100,1,1.00718,0.850714,109.289,0.0398862,1336.15,
OBS,1.75,80,15,16,5,100,1,1.00718,0.843625,109.289,0.0398862,1336.15,
OBS,1.75,90,15,16,5,100,1,1.00718,0.835889,109.289,0.0398862,1336.15,
OBS,1.75,100,15,16,5,100,1,1.00722,0.8286,109.289,0.0398862,1336.15,
ISC_EHB_DepthPhases,1.75,1,15,16,5,100,1,1,1,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,10,15,16,5,100,1,1,0.999,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,20,15,16,5,100,1,1.00015,0.9935,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,30,15,16,5,100,1,1.00029,0.989667,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,40,15,16,5,100,1,1.00043,0.98375,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,50,15,16,5,100,1,1.00065,0.9784,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,60,15,16,5,100,1,1.0009,0.974,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,70,15,16,5,100,1,1.00123,0.966857,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,80,15,16,5,100,1,1.0016,0.961625,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,90,15,16,5,100,1,1.00201,0.956222,42.3454,0.0102002,1336.15,
ISC_EHB_DepthPhases,1.75,100,15,16,5,100,1,1.00245,0.9491,42.3454,0.0102002,1336.15,
PNW,1.5,1,15,16,5,100,1,1.00434,0.58,222.629,0.178005,1336.15,
PNW,1.5,10,15,16,5,100,1,1.00434,0.418,222.629,0.178005,1336.15,
PNW,1.5,20,15,16,5,100,1,1.0039,0.3705,222.629,0.178005,1336.15,
PNW,1.5,30,15,16,5,100,1,1.00361,0.337,222.629,0.178005,1336.15,
PNW,1.5,40,15,16,5,100,1,1.00351,0.31675,222.629,0.178005,1336.15,
PNW,1.5,50,15,16,5,100,1,1.00346,0.3018,222.629,0.178005,1336.15,
PNW,1.5,60,15,16,5,100,1,1.00342,0.2915,222.629,0.178005,1336.15,
PNW,1.5,70,15,16,5,100,1,1.00336,0.284429,222.629,0.178005,1336.15,
PNW,1.5,80,15,16,5,100,1,1.00329,0.27775,222.629,0.178005,1336.15,
PNW,1.5,90,15,16,5,100,1,1.00321,0.271444,222.629,0.178005,1336.15,
PNW,1.5,100,15,16,5,100,1,1.00313,0.2658,222.629,0.178005,1336.15,
Iquique,1.5,1,15,16,5,100,20,1.00388,0.84,158.274,0.168298,1336.15,
Iquique,1.5,10,15,16,5,100,20,1.00472,0.813,158.274,0.168298,1336.15,
Iquique,1.5,20,15,16,5,100,20,1.00518,0.7915,158.274,0.168298,1336.15,
Iquique,1.5,30,15,16,5,100,20,1.00551,0.779667,158.274,0.168298,1336.15,
Iquique,1.5,40,15,16,5,100,20,1.00584,0.771,158.274,0.168298,1336.15,
Iquique,1.5,50,15,16,5,100,20,1.00607,0.7658,158.274,0.168298,1336.15,
Iquique,1.5,60,15,16,5,100,20,1.00631,0.761,158.274,0.168298,1336.15,
Iquique,1.5,70,15,16,5,100,20,1.0065,0.755143,158.274,0.168298,1336.15,
Iquique,1.5,80,15,16,5,100,20,1.00666,0.751625,158.274,0.168298,1336.15,
Iquique,1.5,90,15,16,5,100,20,1.00678,0.748556,158.274,0.168298,1336.15,
Iquique,1.5,100,15,16,5,100,20,1.00692,0.7472,158.274,0.168298,1336.15,
ISC_EHB_DepthPhases,1.25,1,15,16,5,100,1,1,1,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,10,15,16,5,100,1,1,1,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,20,15,16,5,100,1,1,1,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,30,15,16,5,100,1,1,1,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,40,15,16,5,100,1,1,1,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,50,15,16,5,100,1,1,1,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,60,15,16,5,100,1,1,0.999667,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,70,15,16,5,100,1,1,0.999286,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,80,15,16,5,100,1,1.00001,0.99875,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,90,15,16,5,100,1,1.00001,0.998778,64.511,0.0209304,1336.15,
ISC_EHB_DepthPhases,1.25,100,15,16,5,100,1,1.00002,0.9987,64.511,0.0209304,1336.15,
OBST2024,1.5,1,15,16,5,100,1,1.00018,0.96,329.479,0.194057,1336.15,
OBST2024,1.5,10,15,16,5,100,1,1.00064,0.971,329.479,0.194057,1336.15,
OBST2024,1.5,20,15,16,5,100,1,1.00058,0.9695,329.479,0.194057,1336.15,
OBST2024,1.5,30,15,16,5,100,1,1.00057,0.972,329.479,0.194057,1336.15,
OBST2024,1.5,40,15,16,5,100,1,1.00053,0.97475,329.479,0.194057,1336.15,
OBST2024,1.5,50,15,16,5,100,1,1.00053,0.9766,329.479,0.194057,1336.15,
OBST2024,1.5,60,15,16,5,100,1,1.00051,0.977,329.479,0.194057,1336.15,
OBST2024,1.5,70,15,16,5,100,1,1.0005,0.976857,329.479,0.194057,1336.15,
OBST2024,1.5,80,15,16,5,100,1,1.00049,0.974375,329.479,0.194057,1336.15,
OBST2024,1.5,90,15,16,5,100,1,1.00048,0.97,329.479,0.194057,1336.15,
OBST2024,1.5,100,15,16,5,100,1,1.00047,0.9685,329.479,0.194057,1336.15,
OBS,1.25,1,15,16,5,100,1,1.00202,0.93,98.5491,0.0416357,1336.15,
OBS,1.25,10,15,16,5,100,1,1.00254,0.925,98.5491,0.0416357,1336.15,
OBS,1.25,20,15,16,5,100,1,1.00281,0.9195,98.5491,0.0416357,1336.15,
OBS,1.25,30,15,16,5,100,1,1.00298,0.913333,98.5491,0.0416357,1336.15,
OBS,1.25,40,15,16,5,100,1,1.00296,0.90525,98.5491,0.0416357,1336.15,
OBS,1.25,50,15,16,5,100,1,1.0029,0.8986,98.5491,0.0416357,1336.15,
OBS,1.25,60,15,16,5,100,1,1.00282,0.892833,98.5491,0.0416357,1336.15,
OBS,1.25,70,15,16,5,100,1,1.00276,0.888714,98.5491,0.0416357,1336.15,
OBS,1.25,80,15,16,5,100,1,1.00271,0.88475,98.5491,0.0416357,1336.15,
OBS,1.25,90,15,16,5,100,1,1.00267,0.880889,98.5491,0.0416357,1336.15,
OBS,1.25,100,15,16,5,100,1,1.00265,0.8779,98.5491,0.0416357,1336.15,
Meier2019JGR,1.75,1,15,16,5,100,1,1.00199,0.94,132.163,0.16248,1336.15,
Meier2019JGR,1.75,10,15,16,5,100,1,1.00826,0.899,132.163,0.16248,1336.15,
Meier2019JGR,1.75,20,15,16,5,100,1,1.01075,0.8825,132.163,0.16248,1336.15,
Meier2019JGR,1.75,30,15,16,5,100,1,1.01225,0.872,132.163,0.16248,1336.15,
Meier2019JGR,1.75,40,15,16,5,100,1,1.01297,0.8635,132.163,0.16248,1336.15,
Meier2019JGR,1.75,50,15,16,5,100,1,1.01336,0.8624,132.163,0.16248,1336.15,
Meier2019JGR,1.75,60,15,16,5,100,1,1.01335,0.860167,132.163,0.16248,1336.15,
Meier2019JGR,1.75,70,15,16,5,100,1,1.01315,0.861143,132.163,0.16248,1336.15,
Meier2019JGR,1.75,80,15,16,5,100,1,1.01283,0.859875,132.163,0.16248,1336.15,
Meier2019JGR,1.75,90,15,16,5,100,1,1.0125,0.859444,132.163,0.16248,1336.15,
Meier2019JGR,1.75,100,15,16,5,100,1,1.01215,0.8586,132.163,0.16248,1336.15,
Iquique,1.5,1,15,16,5,100,300,1.29054,0,0.19466,0.000183484,1336.15,
Iquique,1.5,10,15,16,5,100,300,1.335,0.001,0.19466,0.000183484,1336.15,
Iquique,1.5,20,15,16,5,100,300,1.36316,0.001,0.19466,0.000183484,1336.15,
Iquique,1.5,30,15,16,5,100,300,1.38306,0.000666667,0.19466,0.000183484,1336.15,
Iquique,1.5,40,15,16,5,100,300,1.39891,0.00075,0.19466,0.000183484,1336.15,
Iquique,1.5,50,15,16,5,100,300,1.41277,0.0008,0.19466,0.000183484,1336.15,
Iquique,1.5,60,15,16,5,100,300,1.42582,0.000833333,0.19466,0.000183484,1336.15,
Iquique,1.5,70,15,16,5,100,300,1.43815,0.001,0.19466,0.000183484,1336.15,
Iquique,1.5,80,15,16,5,100,300,1.44982,0.00125,0.19466,0.000183484,1336.15,
Iquique,1.5,90,15,16,5,100,300,1.46103,0.00122222,0.19466,0.000183484,1336.15,
Iquique,1.5,100,15,16,5,100,300,1.47319,0.0013,0.19466,0.000183484,1336.15,
NEIC,1.75,1,15,16,5,100,1,1.00112,0.94,161.045,0.0899645,1336.15,
NEIC,1.75,10,15,16,5,100,1,1.00093,0.925,161.045,0.0899645,1336.15,
NEIC,1.75,20,15,16,5,100,1,1.00091,0.914,161.045,0.0899645,1336.15,
NEIC,1.75,30,15,16,5,100,1,1.00085,0.907,161.045,0.0899645,1336.15,
NEIC,1.75,40,15,16,5,100,1,1.00081,0.89725,161.045,0.0899645,1336.15,
NEIC,1.75,50,15,16,5,100,1,1.00077,0.8894,161.045,0.0899645,1336.15,
NEIC,1.75,60,15,16,5,100,1,1.00075,0.888,161.045,0.0899645,1336.15,
NEIC,1.75,70,15,16,5,100,1,1.00074,0.888714,161.045,0.0899645,1336.15,
NEIC,1.75,80,15,16,5,100,1,1.00075,0.89375,161.045,0.0899645,1336.15,
NEIC,1.75,90,15,16,5,100,1,1.00077,0.900556,161.045,0.0899645,1336.15,
NEIC,1.75,100,15,16,5,100,1,1.00079,0.9084,161.045,0.0899645,1336.15,
Music,1.5,1,15,16,5,100,1,1.00094,0.78,326.369,0.363893,1336.15,
Music,1.5,10,15,16,5,100,1,1.00091,0.843,326.369,0.363893,1336.15,
Music,1.5,20,15,16,5,100,1,1.00092,0.832,326.369,0.363893,1336.15,
Music,1.5,30,15,16,5,100,1,1.00095,0.827,326.369,0.363893,1336.15,
